# Target Sample Rate: 400 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:18:51.656
time,ωₓ (rad/s),ωᵧ (rad/s),ωᶻ (rad/s),ω_total (rad/s)
2.903487,-0.969,0.384,-0.108,1.048
2.903593,-0.939,0.456,-0.101,1.049
2.905298,-0.904,0.515,-0.105,1.046
2.908150,-0.856,0.564,-0.102,1.030
2.910457,-0.799,0.597,-0.093,1.001
2.912820,-0.736,0.616,-0.085,0.963
2.920517,-0.669,0.617,-0.083,0.914
2.925335,-0.360,0.517,-0.062,0.633
2.928184,-0.273,0.460,-0.037,0.536
2.930425,-0.191,0.396,-0.005,0.440
2.938568,-0.111,0.343,0.027,0.361
2.943055,0.176,0.223,0.129,0.312
2.945761,0.244,0.186,0.191,0.362
2.952875,0.310,0.128,0.260,0.425
2.955571,0.438,-0.062,0.446,0.628
2.958263,0.461,-0.102,0.492,0.681
2.960733,0.474,-0.136,0.529,0.723
2.963105,0.478,-0.164,0.564,0.757
2.970127,0.477,-0.187,0.593,0.783
2.970247,0.466,-0.198,0.608,0.791
2.970814,0.444,-0.200,0.610,0.780
2.973185,0.417,-0.193,0.604,0.759
2.975945,0.385,-0.179,0.586,0.724
2.978531,0.347,-0.152,0.564,0.679
2.980941,0.309,-0.104,0.534,0.626
2.987351,0.280,-0.036,0.495,0.569
2.987470,0.255,0.045,0.448,0.517
2.988471,0.239,0.133,0.402,0.486
2.990761,0.230,0.216,0.350,0.471
2.993317,0.223,0.290,0.288,0.466
2.996022,0.223,0.356,0.231,0.480
3.003553,0.228,0.421,0.179,0.512
3.008514,0.246,0.640,0.055,0.688
3.011003,0.245,0.679,0.028,0.723
3.013526,0.237,0.716,-0.008,0.755
3.019617,0.230,0.730,-0.029,0.766
3.023500,0.199,0.622,-0.102,0.661
3.028215,0.173,0.561,-0.138,0.603
3.028868,0.138,0.495,-0.184,0.546
3.031164,0.093,0.441,-0.244,0.512
3.037452,0.030,0.382,-0.306,0.491
3.041262,-0.136,0.167,-0.367,0.426
3.043894,-0.184,0.142,-0.367,0.435
3.046367,-0.229,0.172,-0.364,0.463
3.053882,-0.278,0.251,-0.372,0.528
3.056492,-0.450,0.639,-0.332,0.849
3.059044,-0.503,0.760,-0.285,0.955
3.061601,-0.564,0.879,-0.237,1.071
3.070341,-0.630,1.001,-0.188,1.198
3.073907,-0.862,1.349,0.002,1.601
3.076507,-0.934,1.377,0.041,1.664
3.079318,-1.014,1.370,0.103,1.707
3.087897,-1.087,1.310,0.182,1.712
3.091865,-1.403,0.887,0.432,1.715
3.094287,-1.485,0.788,0.439,1.737
3.097159,-1.537,0.653,0.455,1.731
3.103709,-1.559,0.502,0.449,1.698
3.106873,-1.382,0.085,0.379,1.436
3.109546,-1.262,0.045,0.326,1.304
3.111849,-1.127,0.107,0.251,1.159
3.114207,-0.970,0.257,0.162,1.017
3.121107,-0.802,0.461,0.071,0.927
3.121395,-0.616,0.672,-0.013,0.912
3.122104,-0.425,0.869,-0.094,0.972
3.124502,-0.232,1.018,-0.171,1.058
3.127098,-0.045,1.109,-0.247,1.137
3.129770,0.128,1.149,-0.322,1.200
3.137677,0.277,1.161,-0.395,1.257
3.142236,0.566,1.120,-0.607,1.394
3.144818,0.571,1.094,-0.645,1.392
3.147163,0.556,1.070,-0.679,1.384
3.153064,0.526,1.052,-0.700,1.369
3.157073,0.337,1.000,-0.739,1.288
3.159730,0.259,0.983,-0.744,1.260
3.162169,0.177,0.965,-0.743,1.231
3.165039,0.095,0.943,-0.731,1.197
3.171898,0.016,0.930,-0.714,1.172
3.174591,-0.195,0.932,-0.628,1.141
3.177303,-0.255,0.949,-0.573,1.137
3.180430,-0.310,0.981,-0.511,1.148
3.187033,-0.356,1.027,-0.447,1.176
3.189787,-0.477,1.192,-0.226,1.303
3.192324,-0.502,1.234,-0.148,1.341
3.194761,-0.524,1.263,-0.067,1.369
3.198231,-0.534,1.274,0.014,1.381
3.203952,-0.542,1.261,0.094,1.376
3.204074,-0.540,1.221,0.168,1.346
3.205116,-0.531,1.157,0.243,1.296
3.207499,-0.518,1.075,0.312,1.234
3.210001,-0.503,0.978,0.372,1.161
3.212487,-0.486,0.878,0.419,1.088
3.220058,-0.468,0.780,0.459,1.019
3.222731,-0.401,0.590,0.488,0.864
3.225102,-0.380,0.543,0.476,0.815
3.227904,-0.353,0.502,0.454,0.764
3.230270,-0.328,0.465,0.419,0.706
3.238178,-0.296,0.436,0.374,0.646
3.242789,-0.199,0.312,0.108,0.385
3.245252,-0.185,0.267,0.032,0.326
3.248137,-0.179,0.219,-0.038,0.285
3.253849,-0.176,0.166,-0.102,0.263
3.257863,-0.203,-0.011,-0.216,0.296
3.260545,-0.214,-0.077,-0.217,0.314
3.262890,-0.230,-0.140,-0.208,0.340
3.269341,-0.239,-0.188,-0.186,0.357
3.272884,-0.232,-0.129,-0.028,0.267
3.275381,-0.230,-0.068,-0.015,0.240
3.278297,-0.240,0.027,-0.074,0.253
3.280543,-0.251,0.126,-0.129,0.309
3.286532,-0.246,0.214,-0.152,0.359
3.286672,-0.219,0.280,-0.142,0.383
3.288172,-0.180,0.328,-0.115,0.391
3.290460,-0.129,0.354,-0.068,0.383
3.293021,-0.074,0.360,-0.011,0.367
3.295598,-0.016,0.356,0.046,0.360
3.304565,0.042,0.352,0.094,0.367
3.308157,0.227,0.535,0.031,0.583
3.310599,0.265,0.671,-0.046,0.723
3.313223,0.297,0.835,-0.148,0.898
3.320412,0.332,1.010,-0.250,1.092
3.323320,0.455,1.526,-0.518,1.675
3.325705,0.504,1.654,-0.588,1.826
3.328334,0.553,1.758,-0.648,1.954
3.330896,0.599,1.842,-0.707,2.062
3.337351,0.642,1.918,-0.759,2.160
3.337490,0.664,1.967,-0.818,2.231
3.338502,0.662,1.959,-0.858,2.238
3.340912,0.637,1.919,-0.889,2.209
3.343425,0.597,1.895,-0.904,2.182
3.345915,0.535,1.879,-0.905,2.153
3.354163,0.450,1.886,-0.889,2.133
3.358557,-0.068,1.889,-0.778,2.044
3.361084,-0.230,1.848,-0.742,2.004
3.363781,-0.405,1.797,-0.705,1.972
3.371010,-0.589,1.732,-0.663,1.945
3.373931,-1.124,1.495,-0.513,1.940
3.376369,-1.285,1.423,-0.447,1.969
3.379135,-1.438,1.362,-0.371,2.015
3.381478,-1.570,1.288,-0.291,2.052
3.386737,-1.691,1.210,-0.207,2.090
3.386962,-1.803,1.139,-0.115,2.136
3.388943,-1.903,1.072,-0.019,2.184
3.391383,-1.984,1.002,0.070,2.224
3.394126,-2.045,0.937,0.161,2.255
3.396355,-2.085,0.882,0.242,2.277
3.402913,-2.101,0.841,0.316,2.285
3.403118,-2.093,0.813,0.372,2.276
3.404282,-2.059,0.791,0.414,2.244
3.406586,-2.011,0.780,0.451,2.204
3.409247,-1.944,0.770,0.485,2.146
3.411542,-1.862,0.770,0.511,2.078
3.413863,-1.775,0.779,0.529,2.010
3.419909,-1.678,0.802,0.532,1.935
3.420245,-1.576,0.838,0.530,1.862
3.421820,-1.479,0.876,0.517,1.795
3.424370,-1.385,0.921,0.494,1.735
3.426775,-1.291,0.958,0.464,1.673
3.429420,-1.195,0.989,0.430,1.610
3.437293,-1.099,1.003,0.380,1.536
3.441875,-0.727,1.016,-0.002,1.249
3.444426,-0.658,1.003,-0.136,1.207
3.447112,-0.601,0.984,-0.269,1.184
3.454441,-0.561,0.963,-0.401,1.184
3.457293,-0.477,0.823,-0.718,1.191
3.459731,-0.442,0.757,-0.792,1.181
3.462206,-0.407,0.700,-0.853,1.176
3.464834,-0.369,0.653,-0.908,1.178
3.470903,-0.325,0.607,-0.965,1.185
3.471133,-0.271,0.562,-1.021,1.197
3.472142,-0.206,0.504,-1.074,1.205
3.474530,-0.123,0.436,-1.124,1.212
3.477294,-0.028,0.367,-1.169,1.226
3.479688,0.079,0.298,-1.206,1.245
3.486523,0.198,0.239,-1.234,1.273
3.486731,0.320,0.187,-1.263,1.316
3.487323,0.443,0.149,-1.282,1.365
3.489621,0.565,0.124,-1.301,1.424
3.492407,0.679,0.117,-1.311,1.481
3.494572,0.784,0.129,-1.317,1.539
3.497081,0.879,0.170,-1.317,1.593
3.503106,0.967,0.233,-1.298,1.635
3.503329,1.044,0.317,-1.268,1.673
3.505036,1.113,0.420,-1.216,1.701
3.507508,1.166,0.538,-1.147,1.721
3.509896,1.202,0.656,-1.063,1.733
3.512591,1.228,0.773,-0.949,1.733
3.515301,1.237,0.881,-0.811,1.722
3.521102,1.222,0.973,-0.653,1.693
3.521347,1.189,1.050,-0.487,1.660
3.522468,1.138,1.109,-0.320,1.621
3.525005,1.068,1.150,-0.175,1.579
3.527514,0.982,1.176,-0.049,1.532
3.530099,0.888,1.188,0.049,1.484
3.537638,0.790,1.195,0.124,1.438
3.540251,0.517,1.194,0.235,1.322
3.542668,0.441,1.189,0.261,1.295
3.545338,0.381,1.195,0.288,1.287
3.547470,0.330,1.219,0.316,1.302
3.553773,0.286,1.260,0.346,1.337
3.554016,0.252,1.298,0.374,1.374
3.560006,0.226,1.358,0.397,1.433
3.562801,0.157,1.557,0.387,1.612
3.571159,0.128,1.623,0.359,1.667
3.575276,0.006,1.667,0.221,1.681
3.577987,-0.022,1.623,0.189,1.634
3.580512,-0.041,1.556,0.154,1.564
3.586240,-0.055,1.467,0.131,1.474
3.586447,-0.067,1.356,0.113,1.362
3.588131,-0.082,1.234,0.091,1.240
3.590502,-0.103,1.101,0.072,1.108
3.593132,-0.129,0.966,0.072,0.977
3.595342,-0.164,0.832,0.075,0.851
3.597815,-0.200,0.705,0.069,0.736
3.603476,-0.232,0.575,0.048,0.622
3.603759,-0.251,0.428,0.021,0.496
3.605729,-0.256,0.279,-0.025,0.379
3.608136,-0.248,0.138,-0.099,0.300
3.610719,-0.223,-0.015,-0.193,0.296
3.612976,-0.174,-0.177,-0.292,0.384
3.620296,-0.112,-0.330,-0.397,0.528
3.623128,0.102,-0.669,-0.646,0.936
3.625744,0.168,-0.756,-0.687,1.035
3.628439,0.232,-0.837,-0.704,1.118
3.630683,0.295,-0.926,-0.712,1.205
3.637059,0.368,-1.039,-0.717,1.315
3.637337,0.441,-1.164,-0.721,1.438
3.638424,0.522,-1.299,-0.724,1.576
3.640758,0.601,-1.419,-0.719,1.701
3.643278,0.674,-1.532,-0.714,1.820
3.646032,0.751,-1.648,-0.708,1.945
3.653591,0.832,-1.770,-0.712,2.082
3.656096,1.145,-2.120,-0.680,2.504
3.658582,1.260,-2.208,-0.614,2.615
3.661171,1.375,-2.281,-0.514,2.713
3.663381,1.484,-2.333,-0.369,2.790
3.670148,1.590,-2.378,-0.207,2.868
3.670361,1.684,-2.411,-0.035,2.941
3.673530,1.821,-2.441,0.295,3.060
3.676215,1.872,-2.445,0.441,3.111
3.678821,1.918,-2.431,0.570,3.149
3.681069,1.952,-2.398,0.677,3.166
3.686929,1.983,-2.345,0.766,3.165
3.691037,2.061,-2.150,0.958,3.129
3.693903,2.077,-2.066,0.945,3.078
3.696132,2.081,-1.955,0.829,2.973
3.702937,2.068,-1.837,0.726,2.860
3.706426,2.033,-1.741,0.655,2.756
3.708906,2.027,-1.767,0.696,2.777
3.711372,2.021,-1.777,0.761,2.797
3.713781,2.012,-1.765,0.842,2.805
3.720085,1.992,-1.747,0.922,2.806
3.720348,1.970,-1.724,0.998,2.802
3.721469,1.945,-1.678,1.061,2.779
3.724275,1.917,-1.637,1.107,2.753
3.726603,1.888,-1.605,1.132,2.724
3.729232,1.857,-1.542,1.133,2.667
3.736952,1.824,-1.465,1.114,2.591
3.741579,1.741,-1.081,0.889,2.234
3.744262,1.744,-1.015,0.794,2.169
3.746442,1.760,-0.956,0.682,2.116
3.753585,1.786,-0.919,0.550,2.082
3.756652,1.929,-0.891,0.067,2.126
3.759276,1.997,-0.888,-0.104,2.188
3.765668,2.070,-0.883,-0.281,2.268
3.765837,2.141,-0.861,-0.453,2.351
3.774748,2.215,-0.810,-0.613,2.437
3.779117,2.436,-0.483,-1.332,2.818
3.786663,2.441,-0.392,-1.455,2.869
3.789241,2.367,-0.149,-1.699,2.918
3.791703,2.307,-0.113,-1.731,2.886
3.794268,2.224,-0.115,-1.736,2.823
3.796892,2.104,-0.209,-1.717,2.724
3.803814,1.973,-0.367,-1.671,2.612
3.804107,1.850,-0.500,-1.603,2.498
3.804606,1.740,-0.612,-1.504,2.380
3.807213,1.639,-0.727,-1.381,2.263
3.809691,1.552,-0.819,-1.246,2.152
3.812218,1.478,-0.906,-1.099,2.052
3.814557,1.413,-0.999,-0.947,1.972
3.819740,1.357,-1.101,-0.794,1.919
3.819830,1.304,-1.231,-0.646,1.906
3.821929,1.256,-1.375,-0.505,1.930
3.824389,1.203,-1.550,-0.377,1.998
3.827210,1.148,-1.743,-0.261,2.103
3.829493,1.089,-1.937,-0.156,2.228
3.836165,1.029,-2.134,-0.058,2.370
3.836263,0.961,-2.329,0.025,2.520
3.837202,0.885,-2.540,0.100,2.692
3.839767,0.799,-2.763,0.162,2.881
3.842196,0.711,-2.966,0.215,3.058
3.844670,0.617,-3.162,0.256,3.232
3.847252,0.523,-3.347,0.289,3.400
3.853363,0.430,-3.511,0.317,3.551
3.853474,0.337,-3.661,0.328,3.691
3.854694,0.244,-3.807,0.331,3.829
3.857258,0.151,-3.943,0.336,3.960
3.859852,0.063,-4.069,0.345,4.084
3.862302,-0.012,-4.169,0.358,4.184
3.869416,-0.078,-4.250,0.378,4.267
3.872250,-0.152,-4.374,0.464,4.402
3.874687,-0.146,-4.385,0.487,4.415
3.877523,-0.128,-4.380,0.504,4.411
3.880000,-0.102,-4.362,0.507,4.392
3.887341,-0.070,-4.331,0.499,4.360
3.890017,0.041,-4.173,0.371,4.190
3.892404,0.060,-4.109,0.303,4.121
3.894891,0.072,-4.046,0.226,4.053
3.897606,0.072,-3.974,0.148,3.977
3.908413,0.061,-3.897,0.073,3.898
3.912521,-0.080,-3.311,-0.154,3.316
3.922354,-0.109,-3.148,-0.169,3.155
3.925468,-0.169,-2.292,-0.201,2.307
3.927809,-0.164,-2.032,-0.213,2.050
3.930381,-0.152,-1.762,-0.228,1.784
3.936994,-0.132,-1.492,-0.241,1.517
3.937245,-0.109,-1.220,-0.249,1.250
3.938005,-0.085,-0.956,-0.243,0.990
3.940705,-0.057,-0.710,-0.236,0.750
3.943018,-0.031,-0.493,-0.221,0.541
3.945595,-0.008,-0.310,-0.195,0.367
3.953660,0.014,-0.161,-0.166,0.232
3.958160,0.016,0.128,-0.035,0.134
3.960774,-0.007,0.124,0.000,0.124
3.962962,-0.037,0.104,0.030,0.114
3.970327,-0.077,0.061,0.063,0.117
3.973224,-0.226,-0.150,0.139,0.305
3.975724,-0.281,-0.227,0.150,0.391
3.978879,-0.337,-0.303,0.157,0.480
3.981090,-0.393,-0.380,0.163,0.570
3.995918,-0.452,-0.453,0.168,0.662
3.998634,-0.639,-0.675,0.159,0.943
4.003384,-0.648,-0.653,0.139,0.931
4.003467,-0.659,-0.612,0.117,0.907
4.005769,-0.678,-0.556,0.101,0.883
4.008409,-0.705,-0.488,0.078,0.861
4.010871,-0.741,-0.415,0.057,0.851
4.013362,-0.782,-0.332,0.030,0.850
4.020296,-0.833,-0.236,0.009,0.865
4.020415,-0.894,-0.141,-0.010,0.906
4.020932,-0.967,-0.051,-0.033,0.969
4.023347,-1.046,0.037,-0.049,1.047
4.025840,-1.130,0.121,-0.066,1.138
4.028444,-1.213,0.203,-0.082,1.232
4.030985,-1.300,0.284,-0.100,1.335
4.039647,-1.383,0.361,-0.120,1.435
4.043487,-1.677,0.604,-0.176,1.791
4.046066,-1.743,0.659,-0.195,1.874
4.054047,-1.805,0.712,-0.214,1.952
4.058687,-1.952,0.839,-0.264,2.141
4.061280,-1.959,0.857,-0.284,2.157
4.063928,-1.950,0.874,-0.305,2.159
4.070081,-1.928,0.883,-0.332,2.146
4.073639,-1.747,0.834,-0.364,1.969
4.076199,-1.659,0.803,-0.376,1.881
4.078966,-1.564,0.755,-0.373,1.777
4.081364,-1.461,0.694,-0.373,1.660
4.086138,-1.347,0.631,-0.360,1.530
4.086422,-1.227,0.568,-0.336,1.393
4.088932,-1.107,0.504,-0.315,1.257
4.091380,-0.988,0.446,-0.296,1.124
4.093932,-0.872,0.408,-0.278,1.002
4.096420,-0.753,0.382,-0.247,0.879
4.103382,-0.637,0.364,-0.208,0.762
4.106492,-0.341,0.363,-0.133,0.516
4.109101,-0.249,0.359,-0.110,0.450
4.111546,-0.152,0.340,-0.075,0.380
4.114071,-0.056,0.303,-0.040,0.311
4.120982,0.036,0.250,-0.015,0.253
4.121304,0.122,0.182,-0.007,0.219
4.121938,0.204,0.098,-0.012,0.226
4.124392,0.281,0.002,-0.012,0.281
4.126963,0.352,-0.104,-0.009,0.367
4.129482,0.414,-0.203,0.000,0.461
4.137182,0.460,-0.282,0.021,0.540
4.142022,0.503,-0.258,0.204,0.601
4.144697,0.496,-0.146,0.259,0.578
4.147093,0.483,0.002,0.316,0.577
4.153737,0.469,0.172,0.361,0.616
4.157118,0.438,0.668,0.472,0.928
4.159617,0.428,0.802,0.496,1.035
4.162432,0.414,0.906,0.512,1.120
4.164412,0.392,0.981,0.517,1.176
4.170448,0.363,1.024,0.513,1.201
4.170669,0.325,1.034,0.507,1.197
4.172259,0.280,1.009,0.503,1.162
4.174589,0.230,0.953,0.499,1.100
4.177407,0.174,0.879,0.492,1.022
4.180084,0.104,0.781,0.489,0.928
4.186409,0.014,0.676,0.485,0.832
4.189801,-0.310,0.339,0.435,0.633
4.192326,-0.415,0.240,0.404,0.627
4.194904,-0.503,0.154,0.357,0.636
4.197500,-0.576,0.091,0.308,0.660
4.204157,-0.641,0.061,0.258,0.694
4.207451,-0.805,0.251,0.113,0.851
4.209944,-0.844,0.393,0.073,0.934
4.212654,-0.872,0.553,0.018,1.033
4.214921,-0.900,0.744,-0.046,1.168
4.221119,-0.933,0.947,-0.084,1.332
4.221318,-0.954,1.135,-0.111,1.487
4.222478,-0.982,1.334,-0.151,1.663
4.224970,-1.022,1.534,-0.208,1.855
4.227903,-1.072,1.727,-0.271,2.051
4.230341,-1.123,1.891,-0.322,2.223
4.237930,-1.165,2.012,-0.369,2.354
4.243151,-1.374,2.091,-0.480,2.547
4.245462,-1.449,2.010,-0.468,2.522
4.248013,-1.524,1.886,-0.443,2.465
4.254681,-1.609,1.722,-0.401,2.391
4.257699,-1.841,0.920,-0.225,2.071
4.260165,-1.887,0.492,-0.159,1.957
4.262809,-1.859,-0.061,-0.077,1.862
4.269998,-1.783,-0.680,0.002,1.908
4.272735,-1.380,-2.255,0.145,2.647
4.275154,-1.201,-2.472,0.176,2.754
4.277858,-1.007,-2.473,0.198,2.678
4.280526,-0.802,-2.263,0.208,2.410
4.287424,-0.589,-1.865,0.198,1.965
4.287615,-0.374,-1.327,0.157,1.387
4.288081,-0.161,-0.691,0.088,0.715
4.290356,0.045,-0.022,-0.004,0.050
4.292882,0.232,0.632,-0.109,0.682
4.295339,0.387,1.209,-0.221,1.288
4.297984,0.503,1.670,-0.323,1.774
4.310424,0.582,2.000,-0.420,2.125
4.312983,0.585,2.084,-0.794,2.306
4.328056,0.532,1.922,-0.852,2.169
4.330672,0.085,0.696,-1.033,1.248
4.343065,0.010,0.524,-1.031,1.156
4.345673,-0.369,-0.057,-0.742,0.831
4.355756,-0.445,-0.109,-0.633,0.782
4.358393,-0.706,-0.145,-0.109,0.729
4.360792,-0.741,-0.104,0.030,0.749
4.363328,-0.752,-0.041,0.171,0.772
4.370527,-0.743,0.030,0.306,0.804
4.370768,-0.721,0.105,0.438,0.850
4.371141,-0.679,0.177,0.569,0.904
4.373545,-0.623,0.241,0.696,0.965
4.376220,-0.557,0.298,0.817,1.033
4.378786,-0.481,0.346,0.930,1.103
4.381006,-0.399,0.392,1.033,1.174
4.386555,-0.316,0.432,1.125,1.246
4.386794,-0.234,0.467,1.203,1.312
4.388747,-0.161,0.500,1.269,1.374
4.391205,-0.097,0.539,1.320,1.429
4.393849,-0.047,0.582,1.359,1.479
4.396167,-0.010,0.633,1.388,1.526
4.403037,0.016,0.689,1.411,1.570
4.403097,0.027,0.754,1.427,1.614
4.403734,0.027,0.822,1.439,1.657
4.406139,0.014,0.891,1.436,1.690
4.408653,-0.036,0.972,1.393,1.699
4.411316,-0.112,1.056,1.320,1.695
4.413851,-0.176,1.128,1.253,1.695
4.419560,-0.248,1.200,1.185,1.705
4.420082,-0.327,1.281,1.118,1.731
4.421289,-0.399,1.364,1.047,1.765
4.423804,-0.471,1.445,0.981,1.809
4.426258,-0.539,1.524,0.919,1.859
4.428843,-0.602,1.585,0.862,1.902
4.431475,-0.657,1.623,0.813,1.931
4.436653,-0.707,1.632,0.773,1.939
4.436938,-0.758,1.608,0.734,1.923
4.439156,-0.804,1.555,0.704,1.886
4.441564,-0.843,1.463,0.672,1.817
4.444493,-0.881,1.344,0.644,1.731
4.446611,-0.915,1.206,0.611,1.633
4.453834,-0.941,1.063,0.576,1.532
4.456705,-0.972,0.608,0.462,1.236
4.459089,-0.972,0.460,0.433,1.159
4.461597,-0.968,0.320,0.409,1.098
4.464280,-0.960,0.198,0.391,1.056
4.470577,-0.955,0.094,0.381,1.032
4.470738,-0.948,0.010,0.376,1.020
4.471855,-0.938,-0.042,0.379,1.012
4.474160,-0.935,-0.076,0.387,1.015
4.476791,-0.936,-0.102,0.405,1.025
4.479285,-0.941,-0.113,0.425,1.039
4.482178,-0.950,-0.103,0.453,1.057
4.487571,-0.958,-0.074,0.483,1.076
4.487718,-0.969,-0.032,0.518,1.099
4.489353,-0.985,0.019,0.553,1.130
4.492053,-1.000,0.076,0.587,1.162
4.494350,-1.015,0.139,0.622,1.198
4.496882,-1.031,0.204,0.655,1.238
4.504168,-1.041,0.269,0.683,1.274
4.507039,-1.063,0.477,0.766,1.394
4.509631,-1.063,0.538,0.795,1.432
4.512112,-1.058,0.592,0.827,1.468
4.514558,-1.054,0.632,0.860,1.500
4.524034,-1.046,0.671,0.897,1.533
4.527140,-1.007,0.821,1.069,1.683
4.529583,-0.992,0.860,1.115,1.723
4.540498,-0.972,0.896,1.162,1.760
4.544655,-0.799,1.074,1.363,1.910
4.547171,-0.757,1.111,1.391,1.934
4.554067,-0.715,1.153,1.414,1.960
4.557459,-0.596,1.310,1.457,2.048
4.560165,-0.559,1.365,1.463,2.078
4.562557,-0.524,1.419,1.464,2.105
4.570360,-0.493,1.473,1.466,2.136
4.574892,-0.371,1.686,1.444,2.250
4.577661,-0.338,1.731,1.435,2.274
4.580137,-0.307,1.772,1.423,2.293
4.586538,-0.273,1.813,1.414,2.315
4.590081,-0.166,1.916,1.384,2.369
4.592561,-0.131,1.949,1.381,2.392
4.595213,-0.100,1.982,1.374,2.414
4.597662,-0.071,2.016,1.368,2.438
4.603143,-0.043,2.056,1.364,2.467
4.603232,-0.023,2.094,1.357,2.495
4.605144,-0.009,2.132,1.351,2.524
4.607795,0.007,2.162,1.348,2.548
4.610251,0.025,2.188,1.347,2.569
4.612817,0.044,2.197,1.353,2.581
4.619781,0.062,2.196,1.357,2.582
4.622712,0.160,2.090,1.364,2.500
4.625827,0.204,2.031,1.362,2.454
4.628392,0.256,1.971,1.360,2.408
4.630494,0.313,1.917,1.358,2.370
4.636562,0.374,1.877,1.359,2.347
4.636784,0.439,1.841,1.347,2.323
4.638236,0.507,1.807,1.339,2.306
4.640599,0.577,1.770,1.331,2.288
4.643131,0.645,1.734,1.321,2.273
4.645689,0.706,1.692,1.305,2.251
4.648031,0.764,1.651,1.289,2.230
4.653448,0.814,1.612,1.268,2.207
4.653719,0.860,1.580,1.239,2.185
4.655715,0.897,1.548,1.209,2.160
4.658310,0.930,1.520,1.171,2.132
4.660821,0.957,1.488,1.117,2.092
4.663472,0.974,1.453,1.052,2.041
4.670450,0.989,1.414,0.975,1.982
4.673279,0.981,1.254,0.704,1.741
4.675773,0.963,1.186,0.609,1.645
4.678510,0.936,1.119,0.516,1.547
4.680753,0.902,1.045,0.425,1.444
4.686572,0.859,0.969,0.339,1.339
4.686814,0.808,0.891,0.263,1.231
4.688538,0.745,0.811,0.187,1.117
4.690929,0.675,0.737,0.118,1.006
4.693490,0.597,0.668,0.048,0.897
4.696178,0.513,0.598,-0.018,0.788
4.698452,0.421,0.528,-0.071,0.679
4.703555,0.333,0.465,-0.119,0.584
4.703939,0.240,0.404,-0.158,0.496
4.706040,0.153,0.347,-0.182,0.420
4.708584,0.071,0.298,-0.198,0.364
4.711051,-0.006,0.247,-0.202,0.319
4.713854,-0.075,0.205,-0.199,0.295
4.720962,-0.133,0.171,-0.184,0.284
4.723833,-0.238,0.039,-0.133,0.275
4.726220,-0.249,-0.029,-0.126,0.281
4.728764,-0.248,-0.112,-0.129,0.301
4.731334,-0.234,-0.202,-0.138,0.338
4.737487,-0.214,-0.297,-0.150,0.395
4.737764,-0.190,-0.386,-0.157,0.458
4.738885,-0.168,-0.461,-0.162,0.517
4.741371,-0.146,-0.514,-0.159,0.557
4.743931,-0.128,-0.543,-0.140,0.575
4.746341,-0.117,-0.555,-0.116,0.579
4.753420,-0.109,-0.553,-0.082,0.570
4.756297,-0.091,-0.542,0.058,0.552
4.758854,-0.077,-0.548,0.104,0.563
4.761337,-0.060,-0.563,0.143,0.584
4.764403,-0.034,-0.587,0.179,0.615
4.771542,0.003,-0.622,0.212,0.657
4.776368,0.131,-0.772,0.309,0.842
4.776783,0.158,-0.840,0.338,0.919
4.781546,0.217,-0.999,0.392,1.095
4.789107,0.245,-1.078,0.417,1.181
4.793932,0.359,-1.312,0.502,1.450
4.796633,0.381,-1.350,0.513,1.494
4.803277,0.398,-1.382,0.520,1.530
4.806493,0.438,-1.496,0.497,1.636
4.809093,0.454,-1.540,0.473,1.674
4.811854,0.472,-1.578,0.440,1.705
4.814223,0.487,-1.613,0.404,1.733
4.819876,0.501,-1.645,0.367,1.759
4.819968,0.511,-1.680,0.326,1.786
4.821794,0.530,-1.717,0.281,1.818
4.824159,0.550,-1.761,0.232,1.860
4.826738,0.571,-1.805,0.184,1.902
4.829308,0.593,-1.866,0.134,1.962
4.836390,0.619,-1.935,0.079,2.033
4.839318,0.741,-2.145,-0.115,2.272
4.841866,0.791,-2.192,-0.180,2.337
4.844419,0.845,-2.227,-0.249,2.395
4.847416,0.901,-2.263,-0.319,2.456
4.853256,0.961,-2.299,-0.400,2.524
4.853380,1.022,-2.331,-0.484,2.591
4.854561,1.082,-2.358,-0.569,2.656
4.857110,1.140,-2.379,-0.648,2.717
4.859681,1.201,-2.398,-0.726,2.779
4.862192,1.257,-2.422,-0.791,2.841
4.864569,1.312,-2.444,-0.849,2.901
4.870042,1.364,-2.464,-0.900,2.957
4.870147,1.417,-2.491,-0.932,3.014
4.872302,1.464,-2.517,-0.947,3.062
4.874633,1.511,-2.541,-0.955,3.107
4.877188,1.553,-2.560,-0.950,3.141
4.879843,1.591,-2.573,-0.934,3.166
4.888786,1.627,-2.576,-0.906,3.179
4.892488,1.740,-2.475,-0.769,3.122
4.897275,1.760,-2.414,-0.727,3.075
4.897602,1.775,-2.339,-0.688,3.016
4.903979,1.784,-2.255,-0.649,2.947
4.907432,1.770,-1.958,-0.572,2.701
4.909912,1.756,-1.848,-0.552,2.608
4.912570,1.740,-1.729,-0.538,2.511
4.915153,1.724,-1.609,-0.527,2.416
4.920741,1.708,-1.493,-0.520,2.327
4.920850,1.694,-1.378,-0.515,2.244
4.922559,1.682,-1.272,-0.507,2.169
4.924975,1.667,-1.174,-0.503,2.100
4.927518,1.661,-1.083,-0.505,2.046
4.930010,1.659,-0.998,-0.505,2.001
4.937773,1.655,-0.927,-0.509,1.964
4.940269,1.632,-0.840,-0.549,1.916
4.945038,1.596,-0.859,-0.598,1.909
